Id,SalePrice
1461,112500.0
1462,181800.0
1463,189700.0
1464,185700.0
1465,173814.4
1466,174700.0
1467,161240.0
1468,171380.0
1469,190860.0
1470,130800.0
1471,207998.0
1472,101920.0
1473,93280.0
1474,152000.0
1475,114200.0
1476,352934.6
1477,270928.0
1478,314350.0
1479,287950.0
1480,507948.8
1481,311691.2
1482,208680.0
1483,179027.0
1484,161040.0
1485,176800.0
1486,206853.0
1487,282942.6
1488,224600.0
1489,219040.0
1490,235255.0
1491,185720.0
1492,99560.0
1493,173167.0
1494,288392.6
1495,284000.0
1496,240300.0
1497,161700.0
1498,139200.0
1499,147800.0
1500,149100.0
1501,153098.0
1502,143860.0
1503,290872.6
1504,229320.0
1505,217280.0
1506,175968.0
1507,264500.0
1508,191100.0
1509,163000.0
1510,148100.0
1511,151680.0
1512,147800.0
1513,141450.0
1514,155580.0
1515,201940.0
1516,171150.0
1517,166700.0
1518,132400.0
1519,220800.0
1520,129700.0
1521,131490.0
1522,166280.0
1523,109594.4
1524,133700.0
1525,115300.0
1526,123660.0
1527,117100.0
1528,133430.0
1529,148130.0
1530,174748.0
1531,134000.0
1532,115300.0
1533,141340.0
1534,123100.0
1535,146150.0
1536,113620.0
1537,66462.2
1538,158940.0
1539,198980.0
1540,130760.8
1541,138400.0
1542,137580.0
1543,208980.0
1544,101540.0
1545,110000.0
1546,125880.0
1547,139480.0
1548,132680.0
1549,114780.0
1550,141680.0
1551,123270.0
1552,142460.0
1553,150700.0
1554,110900.0
1555,168600.0
1556,62462.2
1557,118000.0
1558,102980.0
1559,104000.0
1560,149900.0
1561,140890.0
1562,118576.6
1563,122630.0
1564,163000.0
1565,147200.0
1566,266200.0
1567,73300.0
1568,238675.0
1569,139980.0
1570,141480.0
1571,128280.0
1572,147892.0
1573,277665.6
1574,120540.8
1575,252345.0
1576,266800.0
1577,188460.0
1578,144577.4
1579,138680.0
1580,182300.0
1581,159600.0
1582,127230.0
1583,326875.6
1584,226800.0
1585,120720.0
1586,74000.0
1587,102700.0
1588,164780.0
1589,99600.0
1590,133680.0
1591,97540.0
1592,128320.0
1593,115580.0
1594,137450.0
1595,126200.0
1596,221380.0
1597,176600.0
1598,192020.0
1599,162700.0
1600,174340.0
1601,76962.2
1602,111300.0
1603,97620.0
1604,276398.6
1605,253800.0
1606,164586.6
1607,156500.0
1608,215850.0
1609,191580.0
1610,160900.0
1611,143180.0
1612,171634.4
1613,174660.0
1614,128080.0
1615,89480.0
1616,72900.0
1617,89380.0
1618,129420.0
1619,140680.0
1620,169234.4
1621,127580.0
1622,142540.0
1623,286860.0
1624,236460.0
1625,126580.0
1626,166960.0
1627,186900.0
1628,284860.0
1629,179040.0
1630,371551.6
1631,199580.0
1632,228600.0
1633,175800.0
1634,184937.0
1635,170879.0
1636,156540.0
1637,180180.0
1638,185670.0
1639,171466.4
1640,239619.8
1641,173000.0
1642,244520.0
1643,208380.0
1644,236580.0
1645,200540.0
1646,163080.0
1647,161180.0
1648,135450.0
1649,131960.0
1650,120092.8
1651,120875.0
1652,96540.0
1653,95020.0
1654,146860.0
1655,145140.0
1656,143730.4
1657,150380.0
1658,141160.0
1659,119200.0
1660,152200.0
1661,477138.4
1662,373646.2
1663,358500.0
1664,507948.8
1665,282942.6
1666,368479.2
1667,366522.2
1668,352875.6
1669,300292.6
1670,339175.6
1671,296000.0
1672,496933.6
1673,300829.0
1674,239859.8
1675,210296.0
1676,211700.0
1677,227475.0
1678,507948.8
1679,401961.8
1680,351285.2
1681,238571.2
1682,333383.8
1683,154500.0
1684,175550.0
1685,173580.0
1686,161080.0
1687,175700.0
1688,193520.0
1689,190500.0
1690,189026.2
1691,189700.0
1692,244250.0
1693,177100.0
1694,184680.0
1695,168960.0
1696,273612.2
1697,176100.0
1698,335275.6
1699,353300.0
1700,242181.8
1701,267118.0
1702,240320.0
1703,242020.0
1704,278880.0
1705,240267.4
1706,507948.8
1707,208280.0
1708,207500.0
1709,261005.6
1710,231960.0
1711,272612.2
1712,249510.0
1713,267068.2
1714,216800.0
1715,197133.0
1716,175098.0
1717,178880.0
1718,146300.0
1719,233636.0
1720,244181.8
1721,164300.0
1722,132840.0
1723,163600.0
1724,218160.0
1725,223395.6
1726,187790.0
1727,157640.0
1728,180220.0
1729,170800.0
1730,160460.0
1731,107176.6
1732,129600.0
1733,104800.0
1734,117140.0
1735,135800.0
1736,119960.0
1737,354540.0
1738,227300.0
1739,285980.0
1740,240215.6
1741,198275.8
1742,171760.0
1743,183200.0
1744,312550.0
1745,211370.0
1746,204840.0
1747,215070.0
1748,206700.0
1749,150400.0
1750,135790.0
1751,235835.6
1752,121430.0
1753,148950.0
1754,194680.0
1755,179060.0
1756,130600.0
1757,118460.0
1758,159190.0
1759,162630.0
1760,141600.0
1761,153000.0
1762,189700.0
1763,178078.0
1764,118066.0
1765,181880.0
1766,170600.0
1767,218145.0
1768,141480.0
1769,156800.0
1770,141950.0
1771,129800.0
1772,144500.0
1773,134850.0
1774,149200.0
1775,144400.0
1776,120880.0
1777,111400.0
1778,139450.0
1779,122030.0
1780,174200.0
1781,133240.0
1782,87300.0
1783,132450.0
1784,97900.0
1785,129680.0
1786,153400.0
1787,158580.0
1788,54862.2
1789,122921.6
1790,74000.0
1791,190840.0
1792,162900.0
1793,147780.0
1794,165680.0
1795,137450.0
1796,120000.0
1797,123860.8
1798,131940.0
1799,123870.0
1800,122700.0
1801,122140.0
1802,137400.0
1803,152960.0
1804,136100.0
1805,140310.0
1806,131000.0
1807,149180.0
1808,122640.0
1809,128900.0
1810,139000.0
1811,115200.0
1812,106800.0
1813,116660.0
1814,91660.0
1815,54862.2
1816,106300.0
1817,128280.0
1818,161900.0
1819,132040.8
1820,74000.0
1821,120160.0
1822,147800.0
1823,59762.2
1824,141392.0
1825,131980.0
1826,94500.0
1827,102296.0
1828,126900.0
1829,133900.0
1830,149340.0
1831,153740.0
1832,115690.0
1833,150530.0
1834,128800.0
1835,138100.0
1836,127900.0
1837,109700.0
1838,123880.0
1839,95040.0
1840,164200.0
1841,142600.0
1842,88800.0
1843,138100.0
1844,143000.0
1845,147140.0
1846,159500.0
1847,166000.0
1848,59762.2
1849,112500.0
1850,111476.6
1851,162360.0
1852,129600.0
1853,136580.0
1854,178700.0
1855,165000.0
1856,217900.0
1857,163520.0
1858,130890.0
1859,110094.4
1860,159600.0
1861,112494.4
1862,273000.0
1863,280000.0
1864,280000.0
1865,354211.2
1866,338700.0
1867,226500.0
1868,274992.6
1869,208200.0
1870,214380.0
1871,253400.0
1872,178950.0
1873,240135.6
1874,134050.0
1875,192080.0
1876,191128.0
1877,222140.0
1878,209430.0
1879,128600.0
1880,132600.0
1881,244301.8
1882,235320.0
1883,176886.4
1884,201300.0
1885,262100.0
1886,274992.6
1887,223840.0
1888,267698.6
1889,175600.0
1890,133200.0
1891,138680.0
1892,109600.0
1893,132680.0
1894,130260.8
1895,153280.0
1896,126550.0
1897,121290.0
1898,116030.0
1899,149600.0
1900,125680.0
1901,161900.0
1902,130200.0
1903,203588.8
1904,132510.0
1905,173580.0
1906,157480.0
1907,191260.0
1908,127300.0
1909,126650.0
1910,113180.0
1911,194100.0
1912,307224.0
1913,153500.0
1914,90180.0
1915,305485.2
1916,95600.0
1917,270768.0
1918,136400.0
1919,172080.0
1920,170790.0
1921,407824.4
1922,341360.0
1923,269700.0
1924,258432.0
1925,219020.0
1926,400572.2
1927,139170.0
1928,137660.0
1929,132800.0
1930,134700.0
1931,150400.0
1932,143180.0
1933,186780.0
1934,174400.0
1935,177820.0
1936,216396.0
1937,163000.0
1938,172927.0
1939,277456.0
1940,167214.4
1941,169480.0
1942,188400.0
1943,191180.0
1944,294800.0
1945,328624.8
1946,151800.0
1947,277700.0
1948,175368.0
1949,241085.8
1950,177980.0
1951,277393.2
1952,232400.0
1953,174786.4
1954,184840.0
1955,135650.0
1956,295495.4
1957,134800.0
1958,292872.6
1959,153100.0
1960,123180.0
1961,118450.0
1962,96540.0
1963,99880.0
1964,110996.0
1965,147830.4
1966,130280.0
1967,341680.0
1968,456212.2
1969,412423.4
1970,460478.4
1971,470528.4
1972,360586.6
1973,292780.0
1974,361585.2
1975,507948.8
1976,286080.0
1977,341624.8
1978,343918.8
1979,340175.6
1980,203196.0
1981,335000.0
1982,240660.0
1983,223350.0
1984,167964.4
1985,241080.0
1986,216050.0
1987,194606.2
1988,163000.0
1989,189780.0
1990,209300.0
1991,261034.0
1992,222880.0
1993,167940.0
1994,248126.0
1995,177686.4
1996,270928.0
1997,285335.2
1998,326775.6
1999,269656.0
2000,300292.6
2001,279012.2
2002,239400.0
2003,249800.0
2004,279680.0
2005,205930.0
2006,218600.0
2007,237617.2
2008,260080.0
2009,209498.0
2010,185540.0
2011,145500.0
2012,172580.0
2013,179200.0
2014,188800.0
2015,212616.0
2016,210298.0
2017,202783.0
2018,130800.0
2019,133300.0
2020,105500.0
2021,108280.0
2022,178078.0
2023,141890.0
2024,253140.0
2025,342322.6
2026,179560.0
2027,150400.0
2028,148030.0
2029,176280.0
2030,292680.0
2031,237280.0
2032,242600.0
2033,250000.0
2034,170830.0
2035,209280.0
2036,184206.2
2037,186804.8
2038,280937.2
2039,211370.0
2040,297937.0
2041,523998.8
2042,188120.0
2043,158826.6
2044,176740.0
2045,205093.0
2046,138100.0
2047,138677.4
2048,131420.0
2049,130650.0
2050,179700.0
2051,105900.0
2052,117180.0
2053,140180.0
2054,87280.0
2055,159900.0
2056,135900.0
2057,114330.0
2058,209760.0
2059,136480.0
2060,153260.0
2061,163900.0
2062,137115.0
2063,123700.0
2064,143100.0
2065,136100.0
2066,173040.0
2067,132680.0
2068,136250.0
2069,96540.0
2070,114500.0
2071,96300.0
2072,131000.0
2073,139480.0
2074,172526.6
2075,145500.0
2076,118860.0
2077,148100.0
2078,132000.0
2079,130080.0
2080,119010.0
2081,114650.0
2082,130280.0
2083,149400.0
2084,104180.0
2085,100130.0
2086,116600.0
2087,121960.8
2088,101880.0
2089,71700.0
2090,135400.0
2091,112480.0
2092,129100.0
2093,142100.0
2094,122380.0
2095,149500.0
2096,96380.0
2097,97940.0
2098,141300.0
2099,59762.2
2100,72300.0
2101,120200.0
2102,135000.0
2103,91500.0
2104,145061.0
2105,128000.0
2106,74000.0
2107,195680.0
2108,113750.0
2109,101466.0
2110,136150.0
2111,148792.0
2112,132220.0
2113,110280.0
2114,115380.0
2115,161200.0
2116,103800.0
2117,130280.0
2118,131480.0
2119,113860.0
2120,122880.0
2121,62462.2
2122,110000.0
2123,99080.0
2124,176600.0
2125,129600.0
2126,148580.0
2127,154500.0
2128,124000.0
2129,108900.0
2130,144500.0
2131,152400.0
2132,128060.8
2133,118150.0
2134,124400.0
2135,111100.0
2136,79900.0
2137,127700.0
2138,136950.0
2139,141900.0
2140,128120.0
2141,150200.0
2142,135700.0
2143,155680.0
2144,135800.0
2145,122420.0
2146,185900.0
2147,162680.0
2148,137425.0
2149,149950.0
2150,208073.0
2151,121820.0
2152,203500.0
2153,163400.0
2154,115920.0
2155,150300.0
2156,270928.0
2157,232800.0
2158,232315.6
2159,200300.0
2160,153198.0
2161,235420.0
2162,451278.4
2163,358100.0
2164,265780.0
2165,172455.0
2166,151880.0
2167,212080.0
2168,198850.0
2169,193680.0
2170,207980.0
2171,141677.4
2172,134300.0
2173,151900.0
2174,214380.0
2175,292492.6
2176,292780.0
2177,236390.0
2178,212280.0
2179,141200.0
2180,232034.0
2181,190800.0
2182,203500.0
2183,185590.0
2184,135800.0
2185,135680.0
2186,492631.4
2187,153400.0
2188,152960.0
2189,60062.2
2190,88000.0
2191,91100.0
2192,90880.0
2193,117100.0
2194,114330.0
2195,110771.6
2196,106290.0
2197,121960.8
2198,166700.0
2199,177540.0
2200,133840.0
2201,136750.0
2202,181580.0
2203,144200.0
2204,169600.0
2205,113500.0
2206,130500.0
2207,193313.0
2208,233645.0
2209,220340.0
2210,127400.0
2211,112700.0
2212,115380.0
2213,109900.0
2214,134400.0
2215,100876.0
2216,154280.0
2217,100900.0
2218,62462.2
2219,62462.2
2220,95600.0
2221,274992.6
2222,263062.4
2223,258442.6
2224,210080.0
2225,132600.0
2226,196440.0
2227,193250.0
2228,274426.4
2229,238485.4
2230,155860.0
2231,226575.0
2232,172300.0
2233,192140.0
2234,235320.0
2235,233000.0
2236,267700.0
2237,310658.6
2238,212080.0
2239,110060.0
2240,158880.0
2241,150800.0
2242,131920.0
2243,133740.8
2244,98180.0
2245,115300.0
2246,149900.0
2247,123200.0
2248,123550.0
2249,124120.0
2250,131615.0
2251,137825.0
2252,149800.0
2253,154400.0
2254,166780.0
2255,189920.0
2256,176900.0
2257,193100.0
2258,167940.0
2259,177580.0
2260,160100.0
2261,187948.0
2262,200470.0
2263,347675.6
2264,496933.6
2265,180600.0
2266,287592.2
2267,360586.6
2268,392923.4
2269,166400.0
2270,162700.0
2271,233055.0
2272,213800.0
2273,166630.0
2274,171466.4
2275,172650.0
2276,183567.0
2277,184600.0
2278,143250.0
2279,101180.0
2280,118450.0
2281,165634.4
2282,193580.0
2283,98020.0
2284,111496.0
2285,151430.0
2286,113500.0
2287,366522.2
2288,305600.0
2289,405161.8
2290,456212.2
2291,363579.2
2292,460478.4
2293,507948.8
2294,373646.2
2295,507948.8
2296,305800.0
2297,390146.8
2298,336100.0
2299,337624.8
2300,357860.8
2301,337050.0
2302,234860.0
2303,254498.0
2304,285450.0
2305,223000.0
2306,195226.8
2307,210296.0
2308,213180.0
2309,278212.2
2310,222447.4
2311,203388.8
2312,173900.0
2313,177200.0
2314,155686.4
2315,173680.0
2316,209280.0
2317,184240.0
2318,158300.0
2319,172065.0
2320,188200.0
2321,249800.0
2322,172880.0
2323,176993.2
2324,170955.0
2325,218060.0
2326,170340.0
2327,213700.0
2328,233600.0
2329,183200.0
2330,172080.0
2331,344675.6
2332,350598.8
2333,304749.0
2334,258580.0
2335,247825.6
2336,316100.0
2337,202900.0
2338,280392.2
2339,225180.0
2340,426842.2
2341,207780.0
2342,219700.0
2343,230680.0
2344,222680.0
2345,235440.0
2346,209180.0
2347,201128.8
2348,258432.0
2349,170300.0
2350,295935.2
2351,264018.0
2352,239926.0
2353,282998.6
2354,144280.0
2355,152750.0
2356,160100.0
2357,189120.0
2358,198080.0
2359,136700.0
2360,125180.0
2361,149792.0
2362,268818.0
2363,138750.0
2364,158366.6
2365,226180.0
2366,189280.0
2367,219400.0
